user_id,funnel_step,timestamp
af0f614d-496e-4256-aab6-d65218fc2ea0,signup,2023-09-13 17:15:40
dd55bcad-f6d9-4e0e-863f-c3a04beb6ade,engaged,2023-08-17 20:49:29
c6cda06e-1b29-4474-9dc2-3c451a132709,landing,2023-07-15 19:27:43
67610666-b326-4668-b678-88f3411afa43,signup,2023-02-22 06:53:54
15e2e6eb-2471-4eae-a8ae-de81d2ef4b54,tutorial,2023-07-13 17:25:11
2c2bdf7a-1c87-4181-8031-ac2b55ec13f0,tutorial,2023-01-02 16:25:46
fd9d1182-05cd-4ef1-83cb-2289156188ca,signup,2023-07-25 23:21:14
531454d9-7b3c-4998-8ab8-7efce9ea6961,tutorial,2023-10-13 22:00:40
c104b17c-07ff-4531-b20d-065f63ef60e1,landing,2023-01-19 20:43:12
a575d221-0503-482f-a78b-a53c6de71fcf,signup,2023-08-03 20:26:35
3daa94c9-bc22-4f83-9072-616d30749c5b,tutorial,2023-12-30 05:42:18
e8e82a56-48fc-4777-bc61-06dcce57726f,converted,2023-06-18 02:05:06
44b948ea-70b6-45a3-9c76-810a8e02ca0f,landing,2023-11-22 18:19:58
d2bf1471-3bac-435f-9db3-bbe86c8a6670,engaged,2023-08-16 05:43:13
7e6a2298-0cc2-49a6-b1d6-3a1d38fcfba5,tutorial,2023-07-07 13:15:07
3c2a86df-314a-453e-98e5-c532672c0455,landing,2023-12-25 23:45:39
a0685c7c-333e-4251-85aa-f64e0cde450d,engaged,2023-07-17 10:00:21
e2ad7faf-f7df-417b-815d-078c8373425b,landing,2023-10-31 08:12:25
5f75d99f-ab88-4d5c-bf73-494d821f5f38,converted,2023-12-24 17:51:18
5c9cdfa3-ca7e-495a-9937-9cab9da6d2e3,engaged,2023-12-20 11:30:22
dd25d0d9-2715-438d-b79e-2a8d41dc82b9,landing,2023-03-10 19:38:47
60d4580d-87fa-48f2-8439-7680f74d342f,landing,2023-09-26 16:12:30
94992942-cee5-45e2-b3c8-aa0e2b69b3cd,signup,2023-08-13 16:31:03
2ad4271c-f3fe-4b37-b400-551c7d34a9ac,signup,2023-03-09 10:32:16
b8b2d955-3938-4442-b3be-082345583013,signup,2023-10-11 16:42:13
466374db-3957-4d91-af2e-d59caa67b606,signup,2023-11-13 14:37:34
e50b156c-2e48-49b3-bf82-dedb4f34bfb6,tutorial,2023-02-19 20:36:17
848c3626-6d8b-4591-b8fd-0ed9537bface,landing,2023-02-10 05:11:34
faa3dbda-ebcb-4916-9151-5daeccda32be,engaged,2023-05-31 10:52:54
b5dada0f-2ce0-4c95-9658-55e06946ec18,engaged,2023-09-13 08:32:50
3d451e08-65af-4b2a-acbf-dc417af8d05d,signup,2023-08-22 05:29:40
a741fdeb-25cd-42f6-bbe1-89edab1069e9,engaged,2023-08-24 09:49:40
ab5cab34-0332-478a-b124-1f52953eaa8e,landing,2023-12-09 19:19:18
bb2576b0-4634-4eb4-ac88-fb2ec274c396,landing,2023-05-05 23:48:04
6a40be6a-df15-4e3f-a763-d9be76b3f369,tutorial,2023-07-15 18:38:48
683e549f-6112-47f1-9eeb-a61bdd69cda3,signup,2023-12-09 07:09:19
35b80c69-af2f-4238-b5d6-f7c5425f4d75,tutorial,2023-05-30 09:18:56
76014403-81fd-40bd-b3a1-1eea26178e21,engaged,2023-06-12 14:14:17
e19eae08-2ace-4385-8711-e81cd8cdd3ae,converted,2023-08-25 12:13:57
a5616032-17aa-4fde-be4a-f91ed08f448c,tutorial,2023-12-22 16:54:07
b84d2a9d-ff8e-43e4-be4c-a6d4f22ae732,engaged,2023-09-26 22:42:45
9df8db01-5cf9-484a-b968-bf1665b97ec9,landing,2023-10-24 01:50:48
59ddf77b-bbaa-485a-a8ab-fc9583ebaf1e,landing,2023-04-07 09:45:11
a47b73d9-5b1c-4cae-97a2-b714c45c80b1,engaged,2023-04-17 06:05:54
f570da4b-e9ae-4b61-83a5-de15bf32cdc2,signup,2023-06-04 12:25:01
ab7369d6-69a2-45e3-bbae-62bdd08c191b,signup,2023-05-14 03:40:32
6e215bc8-4b04-42dd-b5e0-7b3982765072,signup,2023-04-25 05:53:46
aa1f6557-a0d5-46c2-8107-fc5d6b90af85,tutorial,2023-06-25 20:49:40
53c4e27e-1b4d-4d80-9576-70cb273700cb,landing,2023-11-09 13:15:00
3a4fd149-28ea-4316-a3b8-a88793bc92dc,tutorial,2023-02-21 19:06:56
b9842684-8f74-498f-b6da-705f6b6ce5f2,landing,2023-02-23 15:55:51
466374db-3957-4d91-af2e-d59caa67b606,landing,2023-06-10 07:03:59
1c5900ea-4ff8-483b-b934-1bdf88bb8f76,signup,2023-08-22 23:56:05
4195dd41-da4a-4397-9dbb-9d18c43873b0,landing,2023-09-29 20:36:21
6435c5b5-68bf-469c-b3f1-00f288f54023,engaged,2023-12-11 06:11:25
90bdd6c9-fc02-4c23-93ae-2f5d3fdad2ff,landing,2023-10-18 15:50:38
00d4110c-9e30-4185-99c9-bed992a5460e,landing,2023-07-18 22:55:55
4c5e428f-7a56-41e9-9516-79ea60df65a9,tutorial,2023-04-27 02:04:20
61ef894d-a50e-4965-99fa-c2d0f3e159fa,signup,2023-11-24 10:01:23
e2ad7faf-f7df-417b-815d-078c8373425b,landing,2023-09-30 10:24:03
0daa3e48-4318-48d1-a4a6-6b87d0781f92,landing,2023-08-01 17:55:18
7690112d-6abf-4c99-9654-a411278be614,converted,2023-12-01 06:22:32
e7b85bd4-df4b-40be-91f2-4849e15014bd,tutorial,2023-05-02 21:51:38
456ac396-faa6-49d0-8894-18ff57c2751c,signup,2023-10-04 11:08:59
d8ec7459-7168-45a1-a795-e738cef4d690,signup,2023-10-14 03:38:51
ba3d0150-6f76-48c4-b12a-00e9fdde8be2,landing,2023-12-30 07:36:16
e19eae08-2ace-4385-8711-e81cd8cdd3ae,signup,2023-08-03 23:45:14
a5616032-17aa-4fde-be4a-f91ed08f448c,tutorial,2023-09-03 16:06:12
38cc6ce6-1915-4902-a642-6c49bd2164de,engaged,2023-03-26 09:46:46
96b2f304-9d22-4fe7-817e-d52979f4fd8f,landing,2023-03-20 00:25:19
a00e092c-8ae2-40a5-923c-be7a7991d393,engaged,2023-03-23 10:39:50
7e6a2298-0cc2-49a6-b1d6-3a1d38fcfba5,landing,2023-08-31 09:39:48
9ad86263-b936-4140-a58c-b8d2f0ba5984,landing,2023-10-05 10:32:47
3c2a86df-314a-453e-98e5-c532672c0455,landing,2023-04-23 20:23:49
aa1f6557-a0d5-46c2-8107-fc5d6b90af85,landing,2023-09-24 15:40:52
5003e3bb-a661-4fff-afd7-7b1631bf3222,converted,2023-05-15 02:22:09
e951f78e-b433-49c5-a7b6-a9d91abb8418,signup,2023-12-24 18:07:46
054f37e9-9e4a-4cb7-8a9f-ac5a88ecfa04,landing,2023-09-19 02:58:38
778511b6-bfa7-489a-a3c7-e6a1b8c4ef84,converted,2023-02-21 12:35:24
f6ba630a-db9b-4043-8c28-043ea17088d6,engaged,2023-10-03 21:22:29
fc8d083b-c847-41b3-badc-b484f522ff10,engaged,2023-09-10 11:14:39
2f9cc123-bacd-4bf9-8e8c-e42bb9cc2603,converted,2023-03-11 01:20:04
683e549f-6112-47f1-9eeb-a61bdd69cda3,landing,2023-07-15 16:37:38
5970e80c-3069-430e-8bcc-f0117083a94b,engaged,2023-07-30 16:23:13
82e8a5c2-4801-4c2a-b3b5-5c9aafc6a794,tutorial,2023-09-27 15:27:23
64867345-e06a-4d45-aaca-64b68c249397,engaged,2023-09-05 08:07:40
60d4580d-87fa-48f2-8439-7680f74d342f,engaged,2023-05-06 04:48:44
2886228f-e755-42e6-aaca-39454171c861,signup,2023-10-03 20:58:02
d71bd8d4-51da-40cf-b4ca-6be0bd3ea09a,engaged,2023-02-14 19:39:17
544fd310-ef2e-4711-9fbc-cf45e61e7b90,landing,2023-10-23 10:56:13
05c8d4f9-cd2d-4467-8ed0-d2bbdebeaf0f,signup,2023-05-17 19:05:39
334156bb-b766-4df3-bf30-a20a1ad01952,landing,2023-08-07 08:49:53
152a9883-4d91-4509-8b57-3456a6a16c69,converted,2023-07-06 13:22:19
1c5900ea-4ff8-483b-b934-1bdf88bb8f76,landing,2023-08-15 08:08:53
832f901f-4acf-42dc-9707-38342ed2f803,tutorial,2023-08-10 14:44:00
75f44518-b64d-4a95-ba2a-653be44aa9d3,signup,2023-09-17 02:21:22
060e91a4-c23f-4b41-aab2-499bac5edc08,converted,2023-10-03 18:49:55
b2501e25-3271-4be7-b66c-71aadffc946c,signup,2023-06-12 03:10:34
579854c9-121f-4d0a-b4dd-43b4820ebe43,engaged,2023-09-19 20:24:17
7483b709-4249-4ee2-8464-168bc49a7e63,engaged,2023-10-18 10:38:30
e7b85bd4-df4b-40be-91f2-4849e15014bd,signup,2023-12-14 03:26:05
bb53be3c-9d32-4077-a79e-2e996e194a82,signup,2023-11-23 18:19:00
82b2b98c-cba7-4518-a03a-16fbfc31fa79,engaged,2023-07-27 08:20:05
2759c888-fbc7-4bd5-aae2-466a9b6371f3,converted,2023-04-22 01:02:30
f7c0e15c-fbf4-4d6d-ab55-3cef1537cdd5,engaged,2023-12-07 18:40:50
e010113f-c25c-4a05-ac81-228382ea845e,landing,2023-11-26 01:25:06
3e47c2a1-e169-460b-b641-b42c9fac410f,engaged,2023-06-14 00:55:34
2e64e428-86e4-46f5-97b8-6814ce651017,signup,2023-11-10 21:56:47
95310f2d-b978-449b-839a-9f7052aea042,tutorial,2023-01-05 23:01:47
7df5fe26-280c-4d07-ab91-11f2e153893f,engaged,2023-07-23 00:11:47
a47b73d9-5b1c-4cae-97a2-b714c45c80b1,landing,2023-02-11 08:22:36
a1e535aa-fbc5-4c5f-abac-06c1cde9bbae,engaged,2023-01-10 19:33:12
1de434ac-9520-44c2-8646-07f7591691da,tutorial,2023-05-28 21:58:07
9f1bb602-dc7d-4125-99d7-ae5ebd216112,engaged,2023-02-26 10:32:35
9ac3fb9b-b886-43a2-96ee-55ae48030b4d,landing,2023-01-21 14:36:05
7f14fe4c-0247-434e-adad-5d652e970fe3,signup,2023-09-18 07:13:18
2e64e428-86e4-46f5-97b8-6814ce651017,engaged,2023-01-22 23:35:41
8d764041-d494-4823-8bff-e3c40192f492,landing,2023-03-19 15:13:32
a2ddb9fa-a1fc-4690-8087-dced6dd99aba,landing,2023-04-14 16:25:04
277d3319-0943-4ba7-a040-4e96b55362ee,converted,2023-10-19 08:13:52
3e58c9a2-e734-4373-b163-26c0f411a8da,landing,2023-11-02 01:41:26
a9e5b16c-fd3c-47e4-8aeb-896cd92c54a8,converted,2023-03-04 12:01:35
c12538cb-2aa8-42af-b956-49ff97f78b7b,landing,2023-04-22 07:27:01
152a9883-4d91-4509-8b57-3456a6a16c69,signup,2023-09-23 09:39:34
054f37e9-9e4a-4cb7-8a9f-ac5a88ecfa04,engaged,2023-04-08 07:23:52
aa3a7fbe-286f-484b-8b30-199dc9c77e37,tutorial,2023-02-26 20:48:41
ff3b2434-8059-469c-8916-0b870012fd06,tutorial,2023-11-22 23:36:20
85a47f64-b65f-4ef7-87eb-864548c6e238,tutorial,2023-01-25 02:11:16
811a2d89-4f0f-4d24-bc8c-cb7d28ccddfd,engaged,2023-09-26 04:48:37
bb2576b0-4634-4eb4-ac88-fb2ec274c396,landing,2023-11-01 14:44:27
868baaf0-59af-4be0-9ef0-af46202d0135,signup,2023-04-25 14:54:34
ffe09144-bc0e-44f2-8ac1-3133238bcdc4,landing,2023-03-21 05:25:34
bd1e19f5-ec38-4ab5-9667-3a50a5efefe0,tutorial,2023-10-20 16:00:16
88e7820a-1057-4620-85d6-15a4b86f028e,landing,2023-07-30 04:05:22
544fd310-ef2e-4711-9fbc-cf45e61e7b90,signup,2023-01-13 13:07:02
1a9d9a7e-7989-4e7b-9ff1-dda05c195698,signup,2023-05-20 07:09:45
5feabd62-307b-454e-acc6-5f4e16ace424,landing,2023-11-13 03:16:27
a8888c77-6a9e-4bc5-bc74-544ac311d401,landing,2023-06-25 18:29:11
aa3a7fbe-286f-484b-8b30-199dc9c77e37,tutorial,2023-02-09 19:10:58
ded963f4-2a60-40f1-a7c1-1624a3a4e543,signup,2023-08-28 06:33:01
3ec1ec13-7a53-43d3-94e2-ea02015819d3,engaged,2023-12-04 02:40:33
0ec180d5-76ef-4e3f-9e14-ebbadf3fb573,tutorial,2023-09-20 08:21:31
ddc5dfaa-98e8-438a-b0c8-a84583657760,landing,2023-10-15 04:34:10
6435c5b5-68bf-469c-b3f1-00f288f54023,tutorial,2023-08-07 05:08:51
2c3dac39-04fd-40c6-9166-bb8b440bb489,landing,2023-12-02 20:54:24
66379da6-b1a5-48a3-9ab7-bb81f10a1324,engaged,2023-03-29 02:41:46
e07b0de0-e653-4236-bbc9-837112066e88,converted,2023-10-16 07:47:17
3e47c2a1-e169-460b-b641-b42c9fac410f,tutorial,2023-09-09 07:35:25
