event_id,user_id,event_type,timestamp
6b0981d8-56fe-4ce6-b546-1ab98163f4b2,ae6ac1da-206e-42ab-8fe1-f44b79399f1f,page_view,2023-12-09 23:08:53
b2ab4182-7dbb-41bc-adcd-27eb06f95a33,d75eeb18-cfd3-47fd-8e6b-941f38a7bde2,purchase,2023-09-26 08:46:10
b04aa4fd-a2f2-4ee0-87ef-aca7755f2fe4,59b685bf-a197-4a6c-bccb-fbf4114ba24c,logout,2023-12-18 01:13:29
0de31cb9-8a99-4885-8a4b-a3a3d0028f89,f7c0e15c-fbf4-4d6d-ab55-3cef1537cdd5,page_view,2023-02-27 21:17:11
99643b1d-df87-4fdc-ae78-132a8f14e3ad,679bfb7c-1e13-478f-90ec-9af39258b34e,add_to_cart,2023-07-31 21:16:12
3dc9e579-192e-4600-a3b4-724bc367cac1,a575d221-0503-482f-a78b-a53c6de71fcf,add_to_cart,2023-01-14 23:48:23
ae35d878-8eb2-4048-898a-ab9c817aeb76,c6cda06e-1b29-4474-9dc2-3c451a132709,add_to_cart,2023-11-21 02:59:21
8524fece-d5b0-4290-b36f-b2d2f8e17348,152a9883-4d91-4509-8b57-3456a6a16c69,purchase,2023-05-24 09:20:32
5ea70770-4809-4f6e-a409-155c524ba08f,cae8c3ad-2588-4169-a209-36865cf10061,add_to_cart,2023-08-15 05:22:57
be4c164d-6ba0-4e94-a31a-9ea804315442,4574168c-af83-4ff9-952b-10ebccc8e6e1,add_to_cart,2023-08-03 13:54:25
12ae2161-1de7-4a94-ab10-c828e5a70bfd,9e4ab51d-5166-4e7c-9a8c-b6e9b36bda61,add_to_cart,2023-02-27 12:20:02
5878b80f-cd5a-4f38-9063-e7e26726ecc3,998d374a-f741-49bb-a6d9-9dd6c6e90489,add_to_cart,2023-06-16 21:54:09
57eb009d-b4cf-49ba-83a2-d03fa49634db,bbf1a708-a732-4974-a5c3-782b054bcea8,add_to_cart,2023-02-19 11:52:42
a186c119-ed8a-40b7-b48b-6a92b9f2fc4e,2fb54012-cecf-425f-9e4b-036d5868e5a1,signup,2023-01-17 05:52:23
f7e26664-2375-4b58-a367-2391ec2923b4,3c4f7a2f-1274-4d17-8ee0-cda320a03fdc,page_view,2023-04-30 17:10:33
927a0007-4293-4fbd-bc78-0a9a9542e718,08b40d6e-e9db-498e-a553-bc759bf2aa39,signup,2023-05-22 14:47:54
631ec1b4-1aa4-496f-b7c5-988b6e055d22,58162fd7-7037-49fb-89ee-68cd63635f67,signup,2023-12-16 03:06:53
b8f3ff2a-f9d4-4c29-a5e9-6d008cee51e9,9d8e2de6-7bba-4ff3-b318-6e6eab9dbc87,page_view,2023-12-29 09:00:38
97d574c5-8cc7-4501-8b01-ab3d6fd7a526,9740abdf-5414-4a87-a199-f3f832d2b04e,add_to_cart,2023-11-06 04:23:51
4066c1dc-5542-4306-974f-8f2a009a2beb,58162fd7-7037-49fb-89ee-68cd63635f67,add_to_cart,2023-12-01 06:19:46
e8475112-7a62-48e7-ba25-6494c4b3a1b0,2c2bdf7a-1c87-4181-8031-ac2b55ec13f0,page_view,2023-01-16 11:50:49
bba0a9d4-c8cd-4b2b-825b-b62bfd63d738,03c87830-8f20-4d73-b5e3-648ef6dc4642,page_view,2023-12-16 02:35:05
4e9b113c-3e1f-44f6-a113-93e4c43ba918,96dd02db-a341-45e1-9506-4590cd8324e6,page_view,2023-05-19 23:01:25
6d5812e8-7586-4838-afd9-21ec95f39461,b8b2d955-3938-4442-b3be-082345583013,page_view,2023-03-23 14:03:18
a5e40423-a346-41c0-a62d-89ca6af267c6,64eaead4-2682-4904-8089-4545d3ee9b0c,signup,2023-09-22 21:19:20
ca08dc36-d83a-4ca4-9514-a9f4574b6180,ad8d5dbd-5800-419a-a4fd-383b7c6347ab,page_view,2023-04-07 21:47:08
684b851d-51e6-4a20-9426-49542762c2d9,531454d9-7b3c-4998-8ab8-7efce9ea6961,signup,2023-09-17 00:16:11
5318453a-2be8-4bb7-a907-9258423f0e74,7256902f-e266-4f02-999d-86d149eeb3e0,add_to_cart,2023-02-09 22:06:21
c7e9a507-cfcf-4ed5-be1c-a382c2863c77,09f1e5d6-5bf3-4253-82d5-311bd5b9d4af,signup,2023-05-18 08:31:25
3c458128-e77f-4857-a7f5-bd5a9cd6ea28,b12ae920-a911-459d-a857-81d3249f5906,add_to_cart,2023-10-30 23:12:37
6ee285e0-9579-4aff-8702-0e8f72657c4a,80bcbd20-ed57-4c8f-aa15-ffa56fb7f85e,page_view,2023-08-06 10:29:33
0ddca892-577c-4139-83f9-bfff95c6404a,c36895e6-d58c-48f3-9e91-cece30bcff71,purchase,2023-12-10 08:43:57
6251ff30-ecf6-405e-8197-0c825fc83e0c,a5742f30-ac0e-4747-900b-e8b0b8a3f4e7,page_view,2023-12-06 16:54:48
588856f4-7805-4a22-8ab6-1a86e9a40465,3ec1ec13-7a53-43d3-94e2-ea02015819d3,add_to_cart,2023-06-07 19:42:42
240a3f6d-4547-4fca-90c2-406b74652681,99634f1c-0ac8-4838-ac10-abaefaa51d62,logout,2023-08-30 00:59:04
2ab88057-4648-402e-aca8-735cc53c2e78,c95761b1-f1b4-43c8-9a4c-548b0106d46b,page_view,2023-10-19 01:38:15
2ecfe696-4dc8-489d-8b26-9df40ce5e3f1,876ad494-1494-49c6-9a4c-4fa0a0f0021b,page_view,2023-03-02 00:32:29
06ea9ae4-c76b-4036-88b9-e6ebe7e52e36,784d8bc2-4dca-491c-89c2-e45c1b85a818,purchase,2023-12-26 12:44:39
0514b899-4107-4053-979b-593e10eb2a7b,d788bbb3-4ece-450f-99d9-11e822002ffe,signup,2023-12-28 03:07:09
9794e09e-235a-49b0-a54d-fd0bce9640e9,e2425c82-00fb-4a7b-ab55-091898fbee0e,purchase,2023-04-02 22:33:06
84f99aae-f768-41aa-a651-00b180773bbf,9b5861ab-d195-4659-a2cf-a8bef912cd1e,page_view,2023-12-02 18:42:33
5cf82e95-f464-44ab-8e5f-c90cc235441f,d788bbb3-4ece-450f-99d9-11e822002ffe,purchase,2023-03-05 02:37:34
e5ddc26f-34ae-4dcb-a0da-181a25bf2d81,96b2f304-9d22-4fe7-817e-d52979f4fd8f,page_view,2023-11-07 15:29:14
add7be26-b863-4f7f-a4bf-205a026c166f,08b40d6e-e9db-498e-a553-bc759bf2aa39,purchase,2023-11-11 20:56:24
041d6de6-a39b-4096-ae9a-1b93e64f21d9,03c87830-8f20-4d73-b5e3-648ef6dc4642,logout,2023-03-10 18:14:51
2a27116f-a8bf-46c5-835c-5c09df25d836,c75622be-6dc6-4d48-9acd-18fe99cae62f,purchase,2023-12-09 07:23:40
903fab85-5afc-4c59-960a-ffaf33193484,67495263-d0be-419c-b31b-5b93a01610ab,signup,2023-06-10 02:51:44
7de417d6-7e48-4ecb-ac2f-c8ff7cdbce15,60d4580d-87fa-48f2-8439-7680f74d342f,page_view,2023-01-10 15:01:32
895868a2-996f-461e-87c6-aca684b2102a,5347e9bc-1d04-4d56-bb95-6fdfddac1c36,purchase,2023-03-11 15:45:45
e24e5d2a-0c19-424e-a492-77936bfba242,d29a36d1-6e7d-425e-9e99-c0e06d02965c,signup,2023-10-14 01:16:42
903bb0e5-4947-47e9-85b3-badbb745e0ec,3c3268f1-6d2c-4d7b-bf42-301fac525a85,page_view,2023-12-26 00:50:46
65f8a400-c2b7-4018-9ee0-07bce9489e61,20bbbc16-200d-4136-b606-002837d23a7f,signup,2023-05-10 00:11:34
270a2b1e-e23c-4b1a-a8c1-9d57543bfdcf,a44d4e1d-f92f-4fb9-920d-bff3d2f27b2e,page_view,2023-10-31 20:22:14
ec2335e0-f946-42de-878b-9ba392b72128,01f4082c-38bc-486d-a31c-9dc2cac83df5,purchase,2023-12-28 11:49:58
ca9e0b75-b649-407d-9a1d-43520078f8ab,f588ab43-cc5f-4692-8152-c05e30ead7df,signup,2023-06-09 21:26:41
091e9ded-46f8-48a3-9630-4a3c6fd80843,b2501e25-3271-4be7-b66c-71aadffc946c,purchase,2023-11-08 13:22:24
dcf44cb9-2cf2-44f4-b6d3-0a2834961d5e,30b0e1dc-7e2f-41bd-8202-16b85a3e92e6,page_view,2023-09-18 03:59:13
7a6e908e-6ace-4bf2-b463-43dd7787764c,64074ed3-6b22-41a5-b787-2151cbb7c38c,add_to_cart,2023-12-02 13:39:37
6fa37aa4-2d17-4dc8-9d90-2328d013a24b,7acebde4-8221-4275-a514-5fe088c66a00,add_to_cart,2023-10-13 11:13:58
7a9124b8-4d3e-4195-b202-b3d647c6cc4b,2ed7dbaa-f401-47ee-acae-0a97e61e9358,logout,2023-11-11 20:43:52
3c11f9a0-6f9f-446c-b279-960fe83a2d0b,6c9fe980-bfbd-4ba6-b797-c581d183131b,add_to_cart,2023-04-07 09:05:10
dda670af-2580-4f8d-8e8e-06031d2920c9,1ef9422d-623d-452e-9c20-17e15ef8a00e,page_view,2023-04-14 14:48:34
ee278086-f35c-4c6a-82c5-61b1b553dbed,6099ef8c-520b-49c9-a43e-2c5311ed5c5f,purchase,2023-03-03 19:49:53
88de5185-6cd8-40e7-940d-9f818f130097,89b771c5-407a-4881-bfd4-09c585098d4a,add_to_cart,2023-11-02 18:51:44
a0ea26f0-7eb6-43dd-a652-03fd576cacd5,67495263-d0be-419c-b31b-5b93a01610ab,purchase,2023-09-30 08:23:11
bdd6fbf8-33e4-4993-9071-6a2302103a68,67495263-d0be-419c-b31b-5b93a01610ab,purchase,2023-02-11 23:31:27
74a99644-699c-464f-8323-e120604cc1d5,e929761b-1fa1-4970-8e2f-78c32abf36c7,signup,2023-05-29 13:32:50
32271f71-b7c7-4c31-984f-78629e1b1643,0ba037b6-e552-4e35-b978-1e50108dfb92,add_to_cart,2023-12-05 17:11:01
ab61bd45-192a-4486-b4e6-b653796e97d7,e929761b-1fa1-4970-8e2f-78c32abf36c7,add_to_cart,2023-01-16 00:56:22
ffa461ac-ce95-41f4-8534-aa3622a79653,83723164-b7e4-484b-b0d4-9f16bb135880,page_view,2023-11-30 10:40:08
8fd3e323-7435-439e-8178-f8d9343168dc,e73effce-2f59-4547-b315-acd480b7f7dc,page_view,2023-07-02 19:08:56
c2e32c89-9f50-4612-ba9e-0ce1b6cd3267,c12538cb-2aa8-42af-b956-49ff97f78b7b,page_view,2023-03-28 09:13:57
13154ed8-10ff-4ce1-a91a-cdf1b40f0072,a05366df-065d-4d3c-ae63-e25dce942894,page_view,2023-03-19 12:09:12
948dd0cb-0ab8-4ad7-a1a6-c86188437fa4,d29a36d1-6e7d-425e-9e99-c0e06d02965c,purchase,2023-11-14 03:08:19
dd530290-ad01-4cb0-861b-2f7d884c8dd7,3c2a86df-314a-453e-98e5-c532672c0455,purchase,2023-12-23 16:35:31
01c058b2-7bf1-4527-8447-46193debec7d,9b5861ab-d195-4659-a2cf-a8bef912cd1e,add_to_cart,2023-06-28 18:20:13
60f908e4-0c52-4d73-a227-eb0e611e3074,19b9a896-8a8f-430e-be34-ea05995533bd,signup,2023-05-16 19:03:09
17b98446-927d-4c56-ad99-67c558858fec,e7b85bd4-df4b-40be-91f2-4849e15014bd,logout,2023-04-29 12:35:06
538ee131-9704-4cf0-973f-93984b61006a,aa3a7fbe-286f-484b-8b30-199dc9c77e37,signup,2023-11-15 15:57:12
4b48f8fa-4b89-42e0-8b53-f9901f3d2343,890654c5-9842-48ff-891a-00dcfeec3434,purchase,2023-11-05 21:09:26
ec061c64-790b-42be-b39f-ed1f88f8843c,ae38f64d-c634-49bc-9dad-aa9607f0cb22,add_to_cart,2023-12-05 09:19:09
8c9fe4c3-86ce-48c6-8eba-cf31b60d35e0,ab7369d6-69a2-45e3-bbae-62bdd08c191b,add_to_cart,2023-03-30 09:20:37
72f578de-2b84-4831-9668-84f5966c5319,e7b85bd4-df4b-40be-91f2-4849e15014bd,page_view,2023-03-28 13:47:53
322f7f1c-6673-43bc-8748-ae62b1673451,53c4e27e-1b4d-4d80-9576-70cb273700cb,page_view,2023-01-10 04:34:06
7e41d995-5811-4a56-aacc-6678ad9bc53e,e3fb7d75-6396-47f7-b9a6-a1ce1c569f75,logout,2023-09-14 07:57:18
bf398d91-265b-4747-bff7-59752c974647,66379da6-b1a5-48a3-9ab7-bb81f10a1324,signup,2023-03-17 00:06:00
b1fe483b-0911-4a17-9e7a-a2dbb37d099c,56c96f6b-0ce6-49d2-aba6-67cf72e18aa2,page_view,2023-06-04 17:58:19
aae060c2-867b-4bcc-a8e7-ff29747a1467,ae38f64d-c634-49bc-9dad-aa9607f0cb22,add_to_cart,2023-05-08 11:37:23
aa1eb5bb-0c16-4025-a737-2cd0a170183a,f553eb29-03ab-4373-9cee-968c13776f41,signup,2023-04-19 04:46:07
a0306df7-def1-4645-8048-54f6d5be39b4,358a6639-1d35-41a7-a5f1-124058ffa6ad,page_view,2023-12-02 16:21:12
fd92e932-3906-434e-9e36-def261e60819,54bf8328-6f2c-47b8-a35d-594f4922f0af,page_view,2023-01-27 23:02:53
c2e0ffb0-813f-498a-b6e2-afde19d22e14,433126ec-002d-4739-84c6-4af51edace22,signup,2023-10-28 07:55:36
41ae6b85-f635-4093-8926-03e1ae0614fb,66379da6-b1a5-48a3-9ab7-bb81f10a1324,add_to_cart,2023-04-19 09:38:00
8ad204aa-470d-4f6d-b9eb-ae2d88f273e7,4195dd41-da4a-4397-9dbb-9d18c43873b0,page_view,2023-05-17 08:55:08
972e052f-61d3-4b37-b259-e792a3881a86,ab7369d6-69a2-45e3-bbae-62bdd08c191b,add_to_cart,2023-09-07 03:02:35
54c12d74-22ab-40dd-bd93-72017d5ffaad,f292b3db-be21-41a0-97f7-5982ecee4853,signup,2023-07-17 20:00:18
220790b7-2b86-4b90-bc71-25c477263d1d,af90e486-f1db-4696-83d6-3784bde095d4,add_to_cart,2023-06-05 05:16:21
38273f5d-ee7d-4623-bb9d-538f226384d7,5003e3bb-a661-4fff-afd7-7b1631bf3222,page_view,2023-09-21 21:34:04
51ebfdac-74a5-487f-8d9d-3b13b0cb0b70,7e6a2298-0cc2-49a6-b1d6-3a1d38fcfba5,page_view,2023-11-24 15:29:31
a69e94d5-f22b-40ef-bf2d-285fc04d8241,38cc6ce6-1915-4902-a642-6c49bd2164de,add_to_cart,2023-07-28 05:53:34
3b040dd4-3d7b-4a2e-9855-5a8fc37565ee,c36895e6-d58c-48f3-9e91-cece30bcff71,add_to_cart,2023-05-09 14:32:25
7cfe5263-a25d-4f3e-a4a1-9bb5f94d7e07,9fd8cde4-52f4-4b66-9998-7237173010c9,purchase,2023-01-11 17:15:20
87c96624-8b9d-4615-83a4-78321c60da21,2d504b9c-fb97-4783-a12e-4d307dedab21,page_view,2023-02-14 19:03:46
0fbacb4f-4cd7-4556-85ec-c531a7002fd3,a44d4e1d-f92f-4fb9-920d-bff3d2f27b2e,signup,2023-12-07 14:35:25
f9dd9b5b-cb00-4c4c-a67e-8edb95abfa2e,84eae8b8-a085-4683-a4d3-f43c0ff4bb12,page_view,2023-04-12 10:42:07
a74c2401-93d6-415b-b6c6-220d07cffb48,e8e82a56-48fc-4777-bc61-06dcce57726f,page_view,2023-03-11 08:22:21
45382e55-fdf9-4ae2-a2b9-14a7949086fb,db284f4b-c650-4b80-94a7-58f8801d12f6,page_view,2023-08-14 11:29:18
7520e71c-648d-48a4-9e24-25b7415c8674,c9997fd4-ece2-437e-9308-d29ef334889a,page_view,2023-04-14 02:19:33
c4dc078f-4030-4040-94af-41655f79506c,a00e092c-8ae2-40a5-923c-be7a7991d393,add_to_cart,2023-01-15 20:34:58
15646f33-e736-459f-af9c-c9a0060361fb,f7d7e1cc-a2c7-40d1-9852-d38fea6aa362,add_to_cart,2023-02-12 02:23:05
d05d7d37-925d-4e30-af83-9ad9d55e837a,0ff7d768-4812-4feb-813d-e02948f32839,page_view,2023-08-20 16:26:49
939e2a22-d342-442e-9b49-4e3eb4338740,c994a117-1fe7-4c90-b20d-ebe993c22891,purchase,2023-06-18 18:25:40
27acd5a2-af22-442f-90c6-b5b07c598267,456ac396-faa6-49d0-8894-18ff57c2751c,page_view,2023-05-15 06:02:14
dc021bf6-3c10-4f55-8723-2a7636105654,154a90ae-b5a3-4cf0-814e-cca6c7292596,purchase,2023-10-10 22:31:55
ef6561f8-52da-435d-b24d-0ed4f8ce4de3,aa3a7fbe-286f-484b-8b30-199dc9c77e37,logout,2023-11-02 10:02:30
d0e0c702-e19b-4095-a12d-aa1e6395df58,ae38f64d-c634-49bc-9dad-aa9607f0cb22,page_view,2023-05-02 19:41:04
471aa1e1-83fe-4f0e-93ca-b067459501fe,a901f1df-a846-443a-aaa7-6fa4fa5e59b8,add_to_cart,2023-06-19 11:29:08
3b8c5bbe-27b9-4fd3-a80a-1c8a841ab7d8,2e774166-e972-4d6b-8c22-703ee87d431f,page_view,2023-08-24 10:16:33
0ff733d2-1c19-4585-bd3e-f272148e5c17,ae38f64d-c634-49bc-9dad-aa9607f0cb22,page_view,2023-07-18 14:48:30
0b65c00e-fb36-487f-9bdc-c193a5c1961b,6b919528-b8bd-4dcc-b410-6847266b73ef,page_view,2023-02-14 21:53:48
b202b93a-8c55-4e54-b6be-1049025829da,c104b17c-07ff-4531-b20d-065f63ef60e1,purchase,2023-05-30 14:16:53
d4c8d670-8a82-4a71-877b-0cb1443bc914,ffe09144-bc0e-44f2-8ac1-3133238bcdc4,add_to_cart,2023-12-16 07:59:30
afe087f9-e066-4c39-ad10-2f3f6dba5153,44913d68-0203-49f8-8e93-f23c395a8104,page_view,2023-08-12 22:11:24
40a2d383-02c7-42ca-88c9-26b5d8b74989,9f8ed6ba-c003-46df-8eaa-79cbb2552e5d,signup,2023-03-15 19:39:45
3b04e32e-4e76-46b6-a05d-b216e087fbf0,66379da6-b1a5-48a3-9ab7-bb81f10a1324,add_to_cart,2023-04-09 22:11:09
e81ee430-9669-45b0-9167-dbabf2d88cd4,fc8d083b-c847-41b3-badc-b484f522ff10,signup,2023-01-18 05:42:44
5af3ed1e-e270-418f-a430-2e5302eeb310,af0f614d-496e-4256-aab6-d65218fc2ea0,add_to_cart,2023-10-03 06:21:27
4394b303-d2ac-4008-acc8-9d348de020e1,ae7b5cdb-0f5a-44f6-8acb-1de604d82a17,add_to_cart,2023-06-19 08:21:02
6dad8005-8756-4f26-ac11-00f168313474,56c96f6b-0ce6-49d2-aba6-67cf72e18aa2,page_view,2023-01-01 15:45:49
fde5eb66-dd66-4f28-a21d-0e9bafeee612,a0685c7c-333e-4251-85aa-f64e0cde450d,page_view,2023-07-21 22:00:31
3fb69636-8a55-4dd4-a714-12e5d81e75ca,1d56e79e-607a-4d2d-9d5a-76bd63310aef,logout,2023-12-26 10:59:08
3ffb1ad9-b414-4afa-8a49-cb07d556f4ef,56e7f9f7-4c54-496c-84ef-6c38de66df0c,page_view,2023-11-10 05:13:34
ffa0d546-3eeb-4c4c-b614-0339304516b5,58fbd995-7606-4323-b665-fcff5f23416c,logout,2023-07-29 02:44:10
